ZIP_Code,Restaurant_Name,Rating,Review_Count,Price_Level,Latitude,Longitude,Category,Neighborhood,Address,Price_Label,Rating_Category,Review_Volume,Restaurants_in_ZIP,ZIP_Avg_Rating,Restaurants_in_Neighborhood,Neighborhood_Avg_Rating,Market_Saturation_Index,Market_Opportunity
90255,Little Trattoria 25,4.5,475,2.0,33.993553,-118.225598,Food Store,Huntington Park,"5415 Pacific Blvd, Huntington Park, CA 90255, USA",$$,Excellent (4.5+),Low Volume (100-499),20,4.3950000000000005,20,4.3950000000000005,0.952,Standard Market
90255,The Neighborhood Cafe,4.7,109,1.0,33.979669,-118.222843,Point Of Interest,Huntington Park,"6531 Seville Ave, Huntington Park, CA 90255, USA",$,Excellent (4.5+),Low Volume (100-499),20,4.3950000000000005,20,4.3950000000000005,0.952,Standard Market
90255,The Agave,4.0,21,2.0,33.987979,-118.213199,Point Of Interest,Huntington Park,"5935 State St, Huntington Park, CA 90255, USA",$$,Very Good (4.0-4.4),Very Low Volume (<100),20,4.3950000000000005,20,4.3950000000000005,0.952,Standard Market
90255,El Sabor Del Barrio,4.8,119,,33.981807,-118.21836,Point Of Interest,Huntington Park,"2881 E Gage Ave, Huntington Park, CA 90255, USA",Unknown,Excellent (4.5+),Low Volume (100-499),20,4.3950000000000005,20,4.3950000000000005,0.952,Standard Market
90255,Frankie'S Place,4.2,43,2.0,33.973146,-118.224985,Point Of Interest,Huntington Park,"7300 Pacific Blvd, Huntington Park, CA 90255, USA",$$,Very Good (4.0-4.4),Very Low Volume (<100),20,4.3950000000000005,20,4.3950000000000005,0.952,Standard Market
92648,Duke'S Huntington Beach,4.5,4663,2.0,33.656584,-118.001922,Steak House,Huntington Park,"317 Pacific Coast Hwy, Huntington Beach, CA 92648, USA",$$,Excellent (4.5+),High Volume (1000+),1,4.5,20,4.3950000000000005,0.39,High Value Target
90255,Akai Asian,4.7,189,2.0,33.989003,-118.226577,Point Of Interest,Huntington Park,"2540 E Slauson Ave, Huntington Park, CA 90255, USA",$$,Excellent (4.5+),Low Volume (100-499),20,4.3950000000000005,20,4.3950000000000005,0.952,Standard Market
90255,The Corner Grill Express,4.9,71,,33.984493,-118.225642,Point Of Interest,Huntington Park,"6135 Pacific Blvd, Huntington Park, CA 90255, USA",Unknown,Excellent (4.5+),Very Low Volume (<100),20,4.3950000000000005,20,4.3950000000000005,0.952,Standard Market
90255,Norms Restaurant,4.2,7430,1.0,33.989064,-118.227458,Diner,Huntington Park,"2500 E Slauson Ave, Huntington Park, CA 90255, USA",$,Very Good (4.0-4.4),High Volume (1000+),20,4.3950000000000005,20,4.3950000000000005,0.952,Standard Market
90255,El Sinaloense Restaurant,4.1,1193,2.0,33.9691,-118.210366,Point Of Interest,Huntington Park,"7601 State St, Huntington Park, CA 90255, USA",$$,Very Good (4.0-4.4),High Volume (1000+),20,4.3950000000000005,20,4.3950000000000005,0.952,Standard Market
90255,La Casita Restaurant - Huntington Park,3.7,24,,33.985212,-118.225417,Point Of Interest,Huntington Park,"6103 Pacific Blvd, Huntington Park, CA 90255, USA",Unknown,Good (3.5-3.9),Very Low Volume (<100),20,4.3950000000000005,20,4.3950000000000005,0.952,Standard Market
90255,El Chamizal,4.3,2223,2.0,33.975215,-118.225547,Point Of Interest,Huntington Park,"7111 Pacific Blvd, Huntington Park, CA 90255, USA",$$,Very Good (4.0-4.4),High Volume (1000+),20,4.3950000000000005,20,4.3950000000000005,0.952,Standard Market
90255,Guajillo Restaurant,4.4,915,2.0,33.980556,-118.23,Juice Shop,Huntington Park,"6480 Santa Fe Ave, Huntington Park, CA 90255, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),20,4.3950000000000005,20,4.3950000000000005,0.952,Standard Market
90255,Cafe Inka,4.6,26,1.0,33.981049,-118.214204,Point Of Interest,Huntington Park,"3047 E Gage Ave, Huntington Park, CA 90255, USA",$,Excellent (4.5+),Very Low Volume (<100),20,4.3950000000000005,20,4.3950000000000005,0.952,Standard Market
90255,El Tule Mexican Restaurant,4.7,76,,33.968041,-118.224862,Point Of Interest,Huntington Park,"7800 Pacific Blvd # 22, Huntington Park, CA 90255, USA",Unknown,Excellent (4.5+),Very Low Volume (<100),20,4.3950000000000005,20,4.3950000000000005,0.952,Standard Market
90255,El Gallo Giro,4.2,4557,2.0,33.974413,-118.224912,Bakery,Huntington Park,"7148 Pacific Blvd, Huntington Park, CA 90255, USA",$$,Very Good (4.0-4.4),High Volume (1000+),20,4.3950000000000005,20,4.3950000000000005,0.952,Standard Market
90255,Don Chente Bar & Grill,4.2,1405,2.0,33.974421,-118.232714,Bar And Grill,Huntington Park,"2144 Florence Ave, Huntington Park, CA 90255, USA",$$,Very Good (4.0-4.4),High Volume (1000+),20,4.3950000000000005,20,4.3950000000000005,0.952,Standard Market
90255,Las Islas De Coral,4.4,783,2.0,33.976648,-118.230445,Bar,Huntington Park,"6909 Santa Fe Ave, Huntington Park, CA 90255, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),20,4.3950000000000005,20,4.3950000000000005,0.952,Standard Market
90201,Paradise Buffet Bell,4.4,809,2.0,33.980066,-118.187508,Food,Bell,"6257 Atlantic Ave, Bell, CA 90201, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),49,4.427083333333333,20,4.45,0.954,Saturated Market
90201,The Kickin Crab Bell Gardens,4.4,393,2.0,33.969188,-118.166066,Food,Bell,"7105 Eastern Ave Ste C, Bell Gardens, CA 90201, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),49,4.427083333333333,20,4.45,0.954,Saturated Market
90201,El Pescador Restaurant,4.4,2170,2.0,33.971754,-118.164419,Food,Bell,"6633 Eastern Ave, Bell Gardens, CA 90201, USA",$$,Very Good (4.0-4.4),High Volume (1000+),49,4.427083333333333,20,4.45,0.954,Saturated Market
90201,La Barca Restaurantes,4.3,1838,2.0,33.969569,-118.178549,Food,Bell,"4955 Florence Ave, Bell, CA 90201, USA",$$,Very Good (4.0-4.4),High Volume (1000+),49,4.427083333333333,20,4.45,0.954,Saturated Market
90201,World Famous Grill (Bell),4.6,1235,2.0,33.971289,-118.194224,Food,Bell,"4143 E Florence Ave, Bell, CA 90201, USA",$$,Excellent (4.5+),High Volume (1000+),49,4.427083333333333,20,4.45,0.954,Saturated Market
90201,La Casita Mexicana,4.3,2186,2.0,33.978701,-118.195147,Food,Bell,"4030 E Gage Ave, Bell, CA 90201, USA",$$,Very Good (4.0-4.4),High Volume (1000+),49,4.427083333333333,20,4.45,0.954,Saturated Market
90201,Grub Garage,4.8,22,,33.959294,-118.184961,Food,Bell,"8216 Atlantic Ave, Bell Gardens, CA 90201, USA",Unknown,Excellent (4.5+),Very Low Volume (<100),49,4.427083333333333,20,4.45,0.954,Saturated Market
90201,El Pollero 95,4.6,650,2.0,33.979448,-118.197598,Food,Bell,"3825 Gage Ave, Bell, CA 90201, USA",$$,Excellent (4.5+),Medium Volume (500-999),49,4.427083333333333,20,4.45,0.954,Saturated Market
90201,Culichi Town - Bell,4.1,3437,2.0,33.975272,-118.187019,Food,Bell,"6638 Atlantic Ave, Bell, CA 90201, USA",$$,Very Good (4.0-4.4),High Volume (1000+),49,4.427083333333333,20,4.45,0.954,Saturated Market
90201,Encanto Family Restaurant,4.2,952,2.0,33.966804,-118.152923,Banquet Hall,Bell,"6301 Florence Pl, Bell Gardens, CA 90201, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),49,4.427083333333333,20,4.45,0.954,Saturated Market
90201,El Pescador Family Restaurant,4.2,1350,2.0,33.970951,-118.195424,Food,Bell,"4108 Florence Ave, Bell, CA 90201, USA",$$,Very Good (4.0-4.4),High Volume (1000+),49,4.427083333333333,20,4.45,0.954,Saturated Market
90201,Nina'S Cafe & Bar,4.6,420,2.0,33.975554,-118.187015,Dessert Shop,Bell,"6626 Atlantic Ave, Bell, CA 90201, USA",$$,Excellent (4.5+),Low Volume (100-499),49,4.427083333333333,20,4.45,0.954,Saturated Market
90201,Guadalajara Inn,4.5,226,1.0,33.977945,-118.187527,Food,Bell,"4466 Gage Ave, Bell, CA 90201, USA",$,Excellent (4.5+),Low Volume (100-499),49,4.427083333333333,20,4.45,0.954,Saturated Market
90201,Rice Street,4.6,643,1.0,33.966792,-118.157761,Food,Bell,"6000 E Florence Ave Unit B, Bell Gardens, CA 90201, USA",$,Excellent (4.5+),Medium Volume (500-999),49,4.427083333333333,20,4.45,0.954,Saturated Market
90201,Guajillo Mexican Restuarant,4.8,6,,33.970696,-118.194268,Food,Bell,"4148 Florence Ave, Bell, CA 90201, USA",Unknown,Excellent (4.5+),Very Low Volume (<100),49,4.427083333333333,20,4.45,0.954,Saturated Market
90201,El Guapito Mexican Food Restaurant,4.6,243,2.0,33.978661,-118.194965,Food,Bell,"4040 E Gage Ave, Bell, CA 90201, USA",$$,Excellent (4.5+),Low Volume (100-499),49,4.427083333333333,20,4.45,0.954,Saturated Market
90270,Mariscos El Vago,4.6,682,3.0,33.985537,-118.186127,Bar,Bell,"5975 Atlantic Blvd, Maywood, CA 90270, USA",$$$,Excellent (4.5+),Medium Volume (500-999),18,4.383333333333334,20,4.45,0.891,Standard Market
90201,J B Burgers.,4.5,483,1.0,33.975298,-118.162921,Food,Bell,"5718 E Gage Ave, Bell Gardens, CA 90201, USA",$,Excellent (4.5+),Low Volume (100-499),49,4.427083333333333,20,4.45,0.954,Saturated Market
90201,El Ceviche Loco,4.3,1203,2.0,33.971242,-118.195265,Food,Bell,"4111 Florence Ave #3405, Bell, CA 90201, USA",$$,Very Good (4.0-4.4),High Volume (1000+),49,4.427083333333333,20,4.45,0.954,Saturated Market
90201,Birrieria Guadalajara Bell,4.2,319,2.0,33.971674,-118.187584,Food,Bell,"7016 Atlantic Ave, Bell, CA 90201, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),49,4.427083333333333,20,4.45,0.954,Saturated Market
90201,Rocio'S Mexican Kitchen,4.6,1105,2.0,33.960029,-118.156577,Food,Bell Gardens,"7891 Garfield Ave, Bell Gardens, CA 90201, USA",$$,Excellent (4.5+),High Volume (1000+),49,4.427083333333333,14,4.435714285714286,0.954,Saturated Market
90201,El Coraloense,4.6,423,2.0,33.962436,-118.147925,Food,Bell Gardens,"6600 Florence Ave, Bell Gardens, CA 90201, USA",$$,Excellent (4.5+),Low Volume (100-499),49,4.427083333333333,14,4.435714285714286,0.954,Saturated Market
90201,Taqueria Los Altos,4.2,302,2.0,33.970256,-118.165868,Catering Service,Bell Gardens,"6939 Eastern Ave Suite A, Bell Gardens, CA 90201, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),49,4.427083333333333,14,4.435714285714286,0.954,Saturated Market
90201,El Buca Restaurant Mariscos Y Comida Mexicana,4.9,16,,33.964891,-118.150554,Food,Bell Gardens,"6377 Florence Ave, Bell Gardens, CA 90201, USA",Unknown,Excellent (4.5+),Very Low Volume (<100),49,4.427083333333333,14,4.435714285714286,0.954,Saturated Market
90201,Applebee'S Grill + Bar,4.0,3160,2.0,33.967465,-118.164426,Bar And Grill,Bell Gardens,"5700 Florence Ave, Bell Gardens, CA 90201, USA",$$,Very Good (4.0-4.4),High Volume (1000+),49,4.427083333333333,14,4.435714285714286,0.954,Saturated Market
90201,La Diosa De Los Moles Spices,4.4,51,,33.960303,-118.156411,Food,Bell Gardens,"7883 Garfield Ave, Bell Gardens, CA 90201, USA",Unknown,Very Good (4.0-4.4),Very Low Volume (<100),49,4.427083333333333,14,4.435714285714286,0.954,Saturated Market
90201,Tacos El Asadero,4.6,23,,33.960096,-118.165751,Food,Bell Gardens,"7937 Eastern Ave, Bell Gardens, CA 90201, USA",Unknown,Excellent (4.5+),Very Low Volume (<100),49,4.427083333333333,14,4.435714285714286,0.954,Saturated Market
90201,Leyva'S Mexican Food,4.8,42,,33.973387,-118.164197,Food,Bell Gardens,"6527 Eastern Ave, Bell Gardens, CA 90201, USA",Unknown,Excellent (4.5+),Very Low Volume (<100),49,4.427083333333333,14,4.435714285714286,0.954,Saturated Market
90201,Delicias De Mexico,4.0,588,2.0,33.96904,-118.163324,Karaoke,Bell Gardens,"7110 Eastern Ave, Bell Gardens, CA 90201, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),49,4.427083333333333,14,4.435714285714286,0.954,Saturated Market
90201,Sol Y Mar Mariscos Restaurant Bell Gardens,3.9,1332,1.0,33.962992,-118.165208,Food,Bell Gardens,"7700 Eastern Ave, Bell Gardens, CA 90201, USA",$,Good (3.5-3.9),High Volume (1000+),49,4.427083333333333,14,4.435714285714286,0.954,Saturated Market
90201,Alfredo'S Mexican Food,4.3,1721,1.0,33.969066,-118.164973,Food,Bell Gardens,"7101 Eastern Ave, Bell Gardens, CA 90201, USA",$,Very Good (4.0-4.4),High Volume (1000+),49,4.427083333333333,14,4.435714285714286,0.954,Saturated Market
90201,Las Pavas Restaurant,4.6,73,1.0,33.96624,-118.152154,Food,Bell Gardens,"6328 Florence Pl, Bell Gardens, CA 90201, USA",$,Excellent (4.5+),Very Low Volume (<100),49,4.427083333333333,14,4.435714285714286,0.954,Saturated Market
90201,Jolly Boy Burgers,4.4,511,1.0,33.972453,-118.136887,Food,Bell Gardens,"6832 E Gage Ave #2041, Bell Gardens, CA 90201, USA",$,Very Good (4.0-4.4),Medium Volume (500-999),49,4.427083333333333,14,4.435714285714286,0.954,Saturated Market
90201,Sora Sushi,4.8,22,,33.966243,-118.165939,Food,Bell Gardens,"888 Bicycle Casino Dr, Bell Gardens, CA 90201, USA",Unknown,Excellent (4.5+),Very Low Volume (<100),49,4.427083333333333,14,4.435714285714286,0.954,Saturated Market
90201,La Cabana,3.9,35,,33.970842,-118.187753,Food,Cudahy,"7110 Atlantic Ave, Cudahy, CA 90201, USA",Unknown,Good (3.5-3.9),Very Low Volume (<100),49,4.427083333333333,15,4.392857142857143,0.954,Saturated Market
90201,Lena Ardiendo Pizza,4.8,180,1.0,33.967566,-118.188432,Sandwich Shop,Cudahy,"7503 Atlantic Ave unit g, Cudahy, CA 90201, USA",$,Excellent (4.5+),Low Volume (100-499),49,4.427083333333333,15,4.392857142857143,0.954,Saturated Market
90201,El Quiubole,4.5,212,1.0,33.958592,-118.185189,Food,Cudahy,"8311 Atlantic Ave, Cudahy, CA 90201, USA",$,Excellent (4.5+),Low Volume (100-499),49,4.427083333333333,15,4.392857142857143,0.954,Saturated Market
90201,Chilaquiles Chingones,5.0,1,,33.960539,-118.186032,Food,Cudahy,"8111 Atlantic Ave, Cudahy, CA 90201, USA",Unknown,Excellent (4.5+),Very Low Volume (<100),49,4.427083333333333,15,4.392857142857143,0.954,Saturated Market
90201,Puntip Cuisine Thaifood,4.1,203,2.0,33.962528,-118.185356,Food,Cudahy,"7910 Atlantic Ave unit G, Cudahy, CA 90201, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),49,4.427083333333333,15,4.392857142857143,0.954,Saturated Market
90201,Piara Pizza Cudahy,4.9,34,1.0,33.962184,-118.185785,Meal Takeaway,Cudahy,"7940 Atlantic Ave unit E, Cudahy, CA 90201, USA",$,Excellent (4.5+),Very Low Volume (<100),49,4.427083333333333,15,4.392857142857143,0.954,Saturated Market
90201,T&A Taco,4.5,645,1.0,33.964444,-118.178908,Food,Cudahy,"7707 Wilcox Ave #76, Cudahy, CA 90201, USA",$,Excellent (4.5+),Medium Volume (500-999),49,4.427083333333333,15,4.392857142857143,0.954,Saturated Market
90201,Tacos Ensenada,4.2,364,,33.961426,-118.18561,Food,Cudahy,"8020 Atlantic Ave, Cudahy, CA 90201, USA",Unknown,Very Good (4.0-4.4),Low Volume (100-499),49,4.427083333333333,15,4.392857142857143,0.954,Saturated Market
90201,La Super Tripa Veloz,3.8,29,,33.965821,-118.186511,Food,Cudahy,"4537 Clara St, Cudahy, CA 90201, USA",Unknown,Good (3.5-3.9),Very Low Volume (<100),49,4.427083333333333,15,4.392857142857143,0.954,Saturated Market
90201,Chris'S Hamburgers,4.5,948,1.0,33.965483,-118.187315,Food,Cudahy,"7701 Atlantic Ave, Cudahy, CA 90201, USA",$,Excellent (4.5+),Medium Volume (500-999),49,4.427083333333333,15,4.392857142857143,0.954,Saturated Market
90201,Jims Burgers,4.2,548,2.0,33.961116,-118.185401,Food,Cudahy,"8050 Atlantic Ave, Cudahy, CA 90201, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),49,4.427083333333333,15,4.392857142857143,0.954,Saturated Market
90201,Mar Y Sol Resturant Y Pupuseria,4.1,771,2.0,33.962172,-118.18574,Food,Cudahy,"7940 Atlantic Ave, Cudahy, CA 90201, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),49,4.427083333333333,15,4.392857142857143,0.954,Saturated Market
90201,Terry Hibachi,,0,,33.956766,-118.184764,Food,Cudahy,"8407 Atlantic Ave, Cudahy, CA 90201, USA",Unknown,No Rating,No Reviews,49,4.427083333333333,15,4.392857142857143,0.954,Saturated Market
90201,Panda Bowl,4.3,80,2.0,33.969281,-118.186637,Food,Cudahy,"7276 Atlantic Ave, Cudahy, CA 90201, USA",$$,Very Good (4.0-4.4),Very Low Volume (<100),49,4.427083333333333,15,4.392857142857143,0.954,Saturated Market
90201,Lee'S Bbq & Boba,4.7,276,1.0,33.962109,-118.185772,Food,Cudahy,"7940 Atlantic Ave, Cudahy, CA 90201, USA",$,Excellent (4.5+),Low Volume (100-499),49,4.427083333333333,15,4.392857142857143,0.954,Saturated Market
90270,Rajas Con Crema,4.8,373,2.0,33.988439,-118.199944,Food,Maywood,"3630 Slauson Ave, Maywood, CA 90270, USA",$$,Excellent (4.5+),Low Volume (100-499),18,4.383333333333334,18,4.377777777777777,0.891,Standard Market
90270,The Tequila Restaurant La Tequila Restaurant,4.1,763,2.0,33.989304,-118.185046,Diner,Maywood,"5624 Atlantic Blvd, Maywood, CA 90270, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),18,4.383333333333334,18,4.377777777777777,0.891,Standard Market
90270,Desvelados Maywood,3.9,2037,2.0,33.991447,-118.184229,Food,Maywood,"5306 Atlantic Blvd, Maywood, CA 90270, USA",$$,Good (3.5-3.9),High Volume (1000+),18,4.383333333333334,18,4.377777777777777,0.891,Standard Market
90270,Mariscos Las Islitas De Maywood,4.5,188,2.0,33.986079,-118.186707,Food,Maywood,"4438 Slauson Ave, Maywood, CA 90270, USA",$$,Excellent (4.5+),Low Volume (100-499),18,4.383333333333334,18,4.377777777777777,0.891,Standard Market
90270,Ramirez Resturant,4.6,69,1.0,33.982781,-118.186074,Food,Maywood,"6124 Atlantic Blvd, Maywood, CA 90270, USA",$,Excellent (4.5+),Very Low Volume (<100),18,4.383333333333334,18,4.377777777777777,0.891,Standard Market
90270,Mariscos El Chavalon,4.4,412,2.0,33.990532,-118.184845,Food,Maywood,"5516 Atlantic Blvd, Maywood, CA 90270, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),18,4.383333333333334,18,4.377777777777777,0.891,Standard Market
90270,Fiesta Del Mar,4.6,363,,33.987357,-118.190445,Food,Maywood,"4222 Slauson Ave, Maywood, CA 90270, USA",Unknown,Excellent (4.5+),Low Volume (100-499),18,4.383333333333334,18,4.377777777777777,0.891,Standard Market
90270,Bricks Restaurant & Sports Bar,4.4,537,1.0,33.996029,-118.19874,Bar And Grill,Maywood,"3626 Fruitland Ave, Maywood, CA 90270, USA",$,Very Good (4.0-4.4),Medium Volume (500-999),18,4.383333333333334,18,4.377777777777777,0.891,Standard Market
90270,Big Al'S Pizzeria,4.6,1185,2.0,33.983734,-118.185639,Food,Maywood,"6044 Atlantic Blvd, Maywood, CA 90270, USA",$$,Excellent (4.5+),High Volume (1000+),18,4.383333333333334,18,4.377777777777777,0.891,Standard Market
90270,El Indio Azteca,4.4,458,1.0,33.98785,-118.19018,Food,Maywood,"4229 Slauson Ave, Maywood, CA 90270, USA",$,Very Good (4.0-4.4),Low Volume (100-499),18,4.383333333333334,18,4.377777777777777,0.891,Standard Market
90201,Mole Del Rey,4.5,807,1.0,33.981333,-118.202455,Diner,Maywood,"6242 Maywood Ave, Bell, CA 90201, USA",$,Excellent (4.5+),Medium Volume (500-999),49,4.427083333333333,18,4.377777777777777,0.954,Saturated Market
90270,Little Mexico Chiquito,4.0,744,2.0,33.988366,-118.195667,Food,Maywood,"3823 Slauson Ave, Maywood, CA 90270, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),18,4.383333333333334,18,4.377777777777777,0.891,Standard Market
90270,Tacos El Compa Est.1995,4.7,88,,33.988234,-118.192319,Food,Maywood,"4063 Slauson Ave, Maywood, CA 90270, USA",Unknown,Excellent (4.5+),Very Low Volume (<100),18,4.383333333333334,18,4.377777777777777,0.891,Standard Market
90270,Primo Burgers,4.2,1054,1.0,33.989334,-118.203494,Food,Maywood,"3427 Slauson Ave, Maywood, CA 90270, USA",$,Very Good (4.0-4.4),High Volume (1000+),18,4.383333333333334,18,4.377777777777777,0.891,Standard Market
90270,Birrieria Canelo'S Estilo Michoacan,4.4,149,1.0,33.99036,-118.185376,Food,Maywood,"5549 S Atlantic Blvd, Maywood, CA 90270, USA",$,Very Good (4.0-4.4),Low Volume (100-499),18,4.383333333333334,18,4.377777777777777,0.891,Standard Market
90270,La Costa Del Sol,4.1,443,2.0,33.987332,-118.18481,Food,Maywood,"4505 Slauson Ave, Maywood, CA 90270, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),18,4.383333333333334,18,4.377777777777777,0.891,Standard Market
90270,Guatemalteca Bakery And Restaurant,4.4,2171,2.0,33.992139,-118.183519,Food,Maywood,"5250 S Atlantic Blvd, Maywood, CA 90270, USA",$$,Very Good (4.0-4.4),High Volume (1000+),18,4.383333333333334,18,4.377777777777777,0.891,Standard Market
90270,La Fogata,4.2,26,,33.987054,-118.188147,Food,Maywood,"En, 4356 Slauson Ave, Maywood, CA 90270, USA",Unknown,Very Good (4.0-4.4),Very Low Volume (<100),18,4.383333333333334,18,4.377777777777777,0.891,Standard Market
90040,Steven'S Steak & Seafood House,4.3,3803,2.0,34.007684,-118.159132,Steak House,Commerce,"5332 Stevens Pl, Commerce, CA 90040, USA",$$,Very Good (4.0-4.4),High Volume (1000+),17,4.364705882352942,18,4.366666666666666,0.859,Standard Market
90040,Il Saggio Italian Restaurant,4.5,802,2.0,34.001318,-118.162094,Point Of Interest,Commerce,"5427 E Washington Blvd, Commerce, CA 90040, USA",$$,Excellent (4.5+),Medium Volume (500-999),17,4.364705882352942,18,4.366666666666666,0.859,Standard Market
90040,The Compound By Dirt Dog,4.7,251,2.0,33.988763,-118.128839,Point Of Interest,Commerce,"2909 Supply Ave, Commerce, CA 90040, USA",$$,Excellent (4.5+),Low Volume (100-499),17,4.364705882352942,18,4.366666666666666,0.859,Standard Market
90040,Commerce Birrieria,4.6,106,,33.975413,-118.12436,Point Of Interest,Commerce,"7720 Telegraph Rd, Commerce, CA 90040, USA",Unknown,Excellent (4.5+),Low Volume (100-499),17,4.364705882352942,18,4.366666666666666,0.859,Standard Market
90040,El Cafetalito,4.5,781,2.0,34.001875,-118.165033,Point Of Interest,Commerce,"5300 E Washington Blvd, Commerce, CA 90040, USA",$$,Excellent (4.5+),Medium Volume (500-999),17,4.364705882352942,18,4.366666666666666,0.859,Standard Market
90040,Ruby'S Diner,4.3,3243,2.0,34.006488,-118.152859,Diner,Commerce,"100 Citadel Dr #222, Commerce, CA 90040, USA",$$,Very Good (4.0-4.4),High Volume (1000+),17,4.364705882352942,18,4.366666666666666,0.859,Standard Market
90040,Mr. Banks Diner,3.4,16,,33.999095,-118.145,Point Of Interest,Commerce,"6131 Telegraph Rd, Commerce, CA 90040, USA",Unknown,Average (3.0-3.4),Very Low Volume (<100),17,4.364705882352942,18,4.366666666666666,0.859,Standard Market
90040,Ozzie'S Diner,4.4,1500,2.0,33.974825,-118.123875,Diner,Commerce,"7780 E, 7780 Slauson Ave, Commerce, CA 90040, USA",$$,Very Good (4.0-4.4),High Volume (1000+),17,4.364705882352942,18,4.366666666666666,0.859,Standard Market
90022,Mariscos El Paraiso,4.4,490,2.0,34.014112,-118.146928,Point Of Interest,Commerce,"5737 E Olympic Blvd, Commerce, CA 90022, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),1,4.4,18,4.366666666666666,0.382,High Value Target
90040,Farmer Boys,4.1,2631,2.0,33.994839,-118.142763,Diner,Commerce,"6315 Telegraph Rd, Commerce, CA 90040, USA",$$,Very Good (4.0-4.4),High Volume (1000+),17,4.364705882352942,18,4.366666666666666,0.859,Standard Market
90040,The Mediterranean Kitchen,4.4,364,1.0,34.002011,-118.168586,Catering Service,Commerce,"2480 S Atlantic Blvd, Commerce, CA 90040, USA",$,Very Good (4.0-4.4),Low Volume (100-499),17,4.364705882352942,18,4.366666666666666,0.859,Standard Market
90040,Lucky Guy'S Burgers,4.4,492,1.0,34.004824,-118.164471,Point Of Interest,Commerce,"2250 S Atlantic Blvd # P, Commerce, CA 90040, USA",$,Very Good (4.0-4.4),Low Volume (100-499),17,4.364705882352942,18,4.366666666666666,0.859,Standard Market
90040,Shucos L.A Restaurant,4.5,47,,34.001842,-118.168344,Point Of Interest,Commerce,"2470 S Atlantic Blvd, Commerce, CA 90040, USA",Unknown,Excellent (4.5+),Very Low Volume (<100),17,4.364705882352942,18,4.366666666666666,0.859,Standard Market
90040,Tacos Los De La Esquina,4.4,69,,33.979479,-118.163328,Point Of Interest,Commerce,"6155 S Eastern Ave, Commerce, CA 90040, USA",Unknown,Very Good (4.0-4.4),Very Low Volume (<100),17,4.364705882352942,18,4.366666666666666,0.859,Standard Market
90040,Sergio'S Tacos,4.3,1474,1.0,34.005683,-118.163343,Point Of Interest,Commerce,"2216 S Atlantic Blvd, Commerce, CA 90040, USA",$,Very Good (4.0-4.4),High Volume (1000+),17,4.364705882352942,18,4.366666666666666,0.859,Standard Market
90040,Crispy Wings,4.7,88,2.0,33.977144,-118.129368,Point Of Interest,Commerce,"7525 E Slauson Ave, Commerce, CA 90040, USA",$$,Excellent (4.5+),Very Low Volume (<100),17,4.364705882352942,18,4.366666666666666,0.859,Standard Market
90040,Maguey'S Sports Bar & Grill,4.3,368,2.0,34.001979,-118.165384,Bar,Commerce,"5280 E Washington Blvd, Commerce, CA 90040, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),17,4.364705882352942,18,4.366666666666666,0.859,Standard Market
90040,El Taco Buchon,4.4,720,2.0,34.002669,-118.167904,Point Of Interest,Commerce,"2444 S Atlantic Blvd, Commerce, CA 90040, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),17,4.364705882352942,18,4.366666666666666,0.859,Standard Market
90058,Trattoria 25,4.4,573,2.0,34.014326,-118.230652,Wine Bar,Vernon,"2501 S Santa Fe Ave, Vernon, CA 90058, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),14,4.507142857142857,19,4.505263157894737,0.781,Moderate Value Target
90255,The Green Olive,4.5,285,2.0,34.009543,-118.219497,Catering Service,Vernon,"3616 S Soto St, Huntington Park, CA 90255, USA",$$,Excellent (4.5+),Low Volume (100-499),20,4.3950000000000005,19,4.505263157894737,0.952,Standard Market
90058,El Primo Mexican Food,4.3,235,2.0,34.009429,-118.219507,Food,Vernon,"3624 S Soto St, Vernon, CA 90058, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),14,4.507142857142857,19,4.505263157894737,0.781,Moderate Value Target
90058,Santa Clara Restaurant,4.5,2,,34.003598,-118.240693,Food,Vernon,"1804 E Vernon Ave, Vernon, CA 90058, USA",Unknown,Excellent (4.5+),Very Low Volume (<100),14,4.507142857142857,19,4.505263157894737,0.781,Moderate Value Target
